kew_id,taxon_name_binom,authors,Full name,Author,taxon_name_auth,pg_2C,pg_1C,Mbp_2C,Mbp_1C,Mbp_1Cx,Ploidy,Chromosome_number_2n,GC_%,Locality,Latitude,Longitude,Altitude_m,Collector,FCM method,FCM standard,Sample/standard ratio with DAPI (mean),CV (%),sample/standard ratio with PI (mean),CV (%),mean DAPI/PI,CV (%),Data source,from GB material,DB
17093920-1,Dryopteris cristata,(L.) A. Gray,Dryopteris cristata,(L.) A. Gray,Dryopteris cristata (L.) A. Gray,32.45,16.22,31731.34,15865.67,7932.84,4,164,43.49165637,"Hortus Botanicus T?ebo?, Czech Republic",,,,P. Šmarda & J. Navrátilová,lh-3,V.f.,1.200339918,1.178216694,1.363447251,1.43655133,0.880397031,0.43760953,Šmarda et al. 2019,n,Šmarda et al. 2019
30117034-2,Dryopteris dilatata,(Hoffm.) A. Gray,Dryopteris dilatata,(Hoffm.) A. Gray,Dryopteris dilatata (Hoffm.) A. Gray,33.96,16.98,33216.85,16608.42,8304.21,4,164,41.37448789,"Czech Republic, Bohemia, Radostín (distr. Ž?ár nad Sázavou): Padrtiny Nature Reserve, along a forest path 1.15 km SSE of the church in the village, coniferous forest","49°38'38""N","15°52'55""E",620,J. Danihelka,lh-3,V.f.,1.410252343,0.218993495,1.427277189,0.651920339,0.988071801,0.335920636,Šmarda et al. 2019,n,Šmarda et al. 2019
30345915-2,Dryopteris filix-mas,(L.) Schott,Dryopteris filix-mas,(L.) Schott,Dryopteris filix-mas (L.) Schott,28.47,14.23,27841.78,13920.89,6960.44,4,164,41.77965313,"Czech Republic, Moravia, Cikháj (distr. Ž?ár nad Sázavou): N village margin, along a road ","49°38'55""N","15°58'02""E",686,P. Bureš ,lh-1,H.a.,0.411556423,0.421262666,0.481344695,1.520424464,0.855013937,,Šmarda et al. 2019,n,Šmarda et al. 2019
399660-1,Echinochloa crus-galli,(L.) P. Beauv.,Echinochloa crus-galli,(L.) P. Beauv.,Echinochloa crus-galli (L.) P. Beauv.,2.75,1.37,2687.82,1343.91,447.97,6,54,45.92607554,"Czech Republic, Moravia, Brno-Bohunice (distr. Brno-m?sto): 1.48 km NNE of sv. Jan Nepomucký church in Brno-Starý Lískovec, Studentská street, weed in the experimental garden of the Department of Botany and Zoology, Masaryk University","49°10'44""N","16°34'19""E",270,O. Knápek,lh-3,B.p.,0.612433168,1.535843077,0.869874937,1.062515505,0.704043283,1.036574021,Šmarda et al. 2019,n,Šmarda et al. 2019
202677-1,Echinops sphaerocephalus,L.,Echinops sphaerocephalus,L.,Echinops sphaerocephalus L.,7.1,3.55,6948.16,3474.08,1737.04,4,32,41.02923284,"Czech Republic, Moravia, Brno-Malom??ice (distr. Brno-m?sto): 710 m E of the chapel in Proškovo nám?stí square, roadside ruderal vegetation","49°13'16""N","16°39'14""E",235,P. Veselý & O. Knápek,lh-3,B.p.,2.08114526,1.60647507,2.248677662,1.843842201,0.925534001,0.600021495,Šmarda et al. 2019,n,Šmarda et al. 2019
115950-1,Echium vulgare,L.,Echium vulgare,L.,Echium vulgare L.,1.51,0.76,1478.2,739.1,369.55,4,32,38.23972874,"Czech Republic, Moravia, Brno-?e?kovice (distr. Brno-m?sto): grounds of the former military barracks, 650 m WSW of the church in the village, mown ruderal grassland","49°15'01""N","16°34'22""E",311,O. Knápek,lh-1,C.a.,1.694241401,0.407079429,1.847914846,0.632235054,0.916849516,0.302458006,Šmarda et al. 2019,n,Šmarda et al. 2019
431700-1,Egeria densa,Planch.,Egeria densa,Planch.,Egeria densa Planch.,15.7,7.85,15358.76,7679.38,2559.79,6,48,44.47726218,"Botanical Garden of the Faculty of Science, Masaryk University, Brno, Czech Republic",,,,P. Šmarda,,P.s.,1.685962899,0.687829207,1.958709679,0.961703797,0.860789324,0.925800064,Šmarda et al. 2014,n,Šmarda et al. 2019
324690-1,Elatine hydropiper,L.,Elatine hydropiper,L.,Elatine hydropiper L.,0.58,0.29,564.92,282.46,141.23,4,36,39.61388405,"Czech Republic, Bohemia, Hluboká nad Vltavou (distr. ?eské Bud?jovice)",,,,K. Šumberová,lh-1,C.a.,0.60416223,0.466708488,0.706206297,0.501501318,0.855507627,0.31305191,Šmarda et al. 2019,n,Šmarda et al. 2019
307064-1,Eleocharis quinqueflora,(Hartmann) O. Schwarz,Eleocharis quinqueflora,(Hartmann) O. Schwarz,Eleocharis quinqueflora (Hartmann) O. Schwarz,0.99,0.5,972.71,486.36,NA,NA,136,37.26115458,"Czech Republic, Bohemia, Hluboká (distr. Havlí?k?v Brod): ?eka Nature Reserve, wet meadow 0.6 km N of the village",49°39'55.7''N,15°51'07.7''E,550,P. Bureš,lh-1,L.e.,0.616095808,0.761822119,0.573259768,1.086663792,1.074723613,NA,Šmarda et al. 2019,n,Šmarda et al. 2019
307177-1,Eleocharis uniglumis,(Link) Schult.,Eleocharis uniglumis,(Link) Schult.,Eleocharis uniglumis (Link) Schult.,8.71,4.35,8518.2,4259.1,1064.77,8,46,39.30324899,Denmark: Rømo Island,"55°08'18""N","08°29'23""E",5,P. Bureš & M. Burešová,lh-1,L.e.,4.874598923,0.524642207,5.020132309,0.213422171,0.97101005,NA,Šmarda et al. 2019,n,Šmarda et al. 2019
90075-2,Elodea canadensis,Michx.,Elodea canadensis,Michx.,Elodea canadensis Michx.,9.46,4.73,9256.65,4628.33,1542.78,6,48,43.00542197,"Botanical Garden of the Faculty of Science, Masaryk University, Brno, Czech Republic",,,,O. Knápek,lh-3,B.p.,2.491759124,0.834860457,2.995789763,0.417350329,0.831879095,0.548629009,Šmarda et al. 2019,n,Šmarda et al. 2019
400197-1,Elymus caninus,(L.) L.,Elymus caninus,(L.) L.,Elymus caninus (L.) L.,14.81,7.4,14483.96,7241.98,3620.99,4,28,47.19250336,"Czech Republic, Moravia, Cikháj (distr. Ž?ár nad Sázavou): W slope of Žákova hora Mt., 1.5 km NE of the church in the village, along a forest road ","49°39'22""N","15°59'05""E",730,J. Danihelka,lh-3,V.f.,0.441536392,0.834583065,0.622353674,1.810207273,0.709462175,0.461042819,Šmarda et al. 2019,n,Šmarda et al. 2019
90320-2,Elymus repens,(L.) Gould,Elymus repens,(L.) Gould,Elymus repens (L.) Gould,21.06,10.53,20597.85,10298.93,3432.98,6,42,47.15803738,"Czech Republic, Moravia, Brno-Líše? (distr. Brno-m?sto): Líše?-Jírova tram station, edge of an urban lawn, abundant","49°12'33""N","16°41'10""E",300,P. Šmarda,lh-1,P.s.,1.930366506,0.294307668,2.626852467,0.871586859,0.734907295,1.136173138,Šmarda et al. 2019,n,Šmarda et al. 2019
30371508-2,Empetrum nigrum,L.,Empetrum nigrum,L.,Empetrum nigrum L.,1.15,0.57,1123.52,561.76,561.76,2,26,40.96652493,"Hortus Botanicus T?ebo?, Czech Republic (cultivation vat nr. 61)",,,,P. Šmarda & J. Navrátilová,lh-2,O.s.,1.666325176,1.195163284,1.444776816,1.763165802,1.153779569,2.878752043,Šmarda et al. 2019,n,Šmarda et al. 2019
611599-1,Epilobium alsinifolium,Vill.,Epilobium alsinifolium,Vill.,Epilobium alsinifolium Vill.,0.77,0.39,756.01,378,189,4,36,41.392442,"Czech Republic, Moravia, Hrubý Jeseník Mts., Karlov pod Prad?dem (distr. Bruntál): upper parts of the Velká kotlina glacial cirque, subalpine spring","50°03'28""N","17°13'59""E",1400,"O. Knápek, V. Grulich, P. Šmarda",lh-3,L.e.,0.388093278,1.823176293,0.445546506,1.435625472,0.871049988,1.269952594,Šmarda et al. 2019,n,Šmarda et al. 2019
611919-1,Epilobium hirsutum,L.,Epilobium hirsutum,L.,Epilobium hirsutum L.,0.8,0.4,785.87,392.93,196.47,4,36,42.10121689,"Czech Republic, Bohemia, Mariánské Lázn?-Úšovice (distr. Cheb): SW edge of the town, 1.3 km E of the railway station, wetland below the Prelát?v pramen spring","49°57'24""N","12°42'47""E",565,V. Grulich,lh-1,L.e.,0.388369871,1.589900957,0.463144493,0.395680998,0.838550122,4.018138263,Šmarda et al. 2019,n,Šmarda et al. 2019
612070-1,Epilobium montanum,L.,Epilobium montanum,L.,Epilobium montanum L.,0.71,0.35,690.68,345.34,172.67,4,36,42.03736568,"Czech Republic, Bohemia, Vysoké nad Jizerou (distr. Semily): 590 m NW of the church in the town, grassy fringe of a dirt road","50°41'17""N","15°23'44""E",700,P. Šmarda,lh-1,L.e.,0.342510272,1.762910404,0.40704835,1.57450729,0.84144862,1.119658457,Šmarda et al. 2019,n,Šmarda et al. 2019
612155-1,Epilobium palustre,L.,Epilobium palustre,L.,Epilobium palustre L.,0.63,0.32,618.86,309.43,154.72,4,36,41.9205134,"Czech Republic, Bohemia, Prose? (distr. Pelh?imov): Lomenice line, N side of the Rápotický les forest, 820 m ESE of the chapel in the village, wet meadow","49°35'36""N","15°19'58""E",585,J. Danihelka,lh-7,R.s.,0.582260393,1.893440729,0.634376509,1.043272089,0.917912915,2.070942304,Šmarda et al. 2019,n,Šmarda et al. 2019
612163-1,Epilobium parviflorum,Schreb.,Epilobium parviflorum,Schreb.,Epilobium parviflorum Schreb.,0.69,0.35,678.04,339.02,169.51,4,36,42.1480874,"Hortus Botanicus T?ebo?, Czech Republic (cultivation vat nr. 2)",,,,P. Šmarda,lh-3,C.a.,0.634595037,0.23621247,0.84762079,0.511776764,0.748695922,0.715570953,Šmarda et al. 2019,n,Šmarda et al. 2019
612275-1,Epilobium roseum,Schreb.,Epilobium roseum,Schreb.,Epilobium roseum Schreb.,0.69,0.35,677.41,338.7,169.35,4,36,43.00575388,"Czech Republic, Bohemia, Prose? (distr. Pelh?imov): 100 m SE of the chapel in the village, foot of a wall","49°35'59""N","15°19'49""E",585,J. Danihelka,lh-1,R.s.,0.600658749,1.664655245,0.69438584,2.273616054,0.865168802,1.666719296,Šmarda et al. 2019,n,Šmarda et al. 2019
612378-1,Epilobium tetragonum,L.,Epilobium tetragonum,L.,Epilobium tetragonum L.,0.62,0.31,602.56,301.28,150.64,4,36,42.03288044,"Czech Republic, Bohemia, Srch-Hrádek (distr. Pardubice): along the road 300 m ESE of the crossroads in the village, road ditch","50°04'41""N","15°43'53""E",224,J. Danihelka,lh-3,C.a.,0.567484186,0.753614885,0.753272611,0.57215938,0.753374048,0.929311539,Šmarda et al. 2019,n,Šmarda et al. 2019
633289-1,Epipactis palustris,(L.) Crantz,Epipactis palustris,(L.) Crantz,Epipactis palustris (L.) Crantz,23.59,11.79,23069.17,11534.59,11534.59,2,40,43.86515041,"Czech Republic, Moravia, Kom?a (distr. Uherské Hradišt?): Lom Rasová Nature Reserve, rocks above S shore of the pond","48°58'03""N","17°48'41""E",546,O. Knápek & E. Lajkepová,lh-4,H.a.,0.304062684,0.112364462,0.398833147,0.905786977,0.762380675,0.124051753,Šmarda et al. 2019,n,Šmarda et al. 2019
633289-1,Epipactis palustris,(L.) Crantz,Epipactis palustris,(L.) Crantz,Epipactis palustris (L.) Crantz,24.38,12.19,23842.37,11921.18,11921.18,2,40,45.31023929,"Hortus Botanicus T?ebo?, Czech Republic (cultivation vat nr. 32)",,,,P. Šmarda,"lh-3, measured from immature ovaria",H.a.,0.289254555,1.042353241,0.412200584,0.965505725,0.701819139,1.961092219,Šmarda et al. 2019,n,Šmarda et al. 2019
300073-2,Equisetum arvense,L.,Equisetum arvense,L.,Equisetum arvense L.,25.29,12.64,24730.44,12365.22,12365.22,2,216,42.55798356,"Czech Republic, Moravia, Brno-Bohunice (distr. Brno-m?sto): 1.5 km NNE of sv. Jan Nepomucký church in Brno-Starý Lískovec, Studentská street, weed in the experimental garden of the Department of Botany and Zoology, Masaryk University","49°10'44""N","16°34'19""E",270,O. Knápek,lh-3,P.s.,3.022082438,0.35638992,3.153883054,0.675155945,0.958224107,0.33461704,Šmarda et al. 2019,n,Šmarda et al. 2019
30041462-2,Equisetum fluviatile,L.,Equisetum fluviatile,L.,Equisetum fluviatile L.,24.09,12.04,23555.24,11777.62,11777.62,2,216,41.43436205,"Czech Republic, Moravia, Moravské Bud?jovice (distr. T?ebí?): 2.6 km ENE of the church in the town, below the dam of Šingrot (Nový) pond, temporary water pool in a Salix stand","49°03'15""N","15°46'22""E",455,O. Knápek & P. Šmarda,lh-1,H.a.,0.354682361,0.285997505,0.407236572,1.061451074,0.870949186,0.269440121,Šmarda et al. 2019,n,Šmarda et al. 2019
92939-2,Equisetum hyemale,L.,Equisetum hyemale,L.,Equisetum hyemale L.,48.51,24.25,47440.11,23720.05,23720.05,2,216,42.89600926,"Czech Republic, Bohemia, Krkonoše Mts., Horní Maršov (distr. Trutnov): plant from the living collection of endangered plants, KRNAP in Vrchlabí ",,,,L. Har?ariková,lh-3,V.f.,1.854889277,0.844363573,2.038428949,1.238683374,0.909960231,0.681662151,Šmarda et al. 2019,n,Šmarda et al. 2019
30039890-2,Equisetum palustre,L.,Equisetum palustre,L.,Equisetum palustre L.,27.65,13.83,27042.46,13521.23,13521.23,2,216,44.21269717,"Czech Republic, Moravia, Cikháj (distr. Ž?ár nad Sázavou): Pihoviny wet meadow, along the road to Herálec","49°39'32""N","15°58'13""E",675,P. Bureš ,lh-1,H.a.,0.349496499,0.928308858,0.467525712,1.788355526,0.74754498,,Šmarda et al. 2019,n,Šmarda et al. 2019
60437142-2,Equisetum pratense,Ehrh.,Equisetum pratense,Ehrh.,Equisetum pratense Ehrh.,21.96,10.98,21473.5,10736.75,10736.75,2,216,42.90718151,"Czech Republic, Bohemia, Kamenný újezd (distr. ?eské Bud?jovice): 2.3 km WSW-W of the church in the village, bank of the Vltava river below the estuary of the T?ebonínský potok brook","48°53'54""N","14°25'02""E",410,V. Grulich,lh-1,P.s.,2.574324263,0.122253167,2.738524406,1.230387974,0.94004065,0.099361477,Šmarda et al. 2019,n,Šmarda et al. 2019
93010-2,Equisetum ramosissimum,Desf.,Equisetum ramosissimum,Desf.,Equisetum ramosissimum Desf.,49.27,24.63,48183.9,24091.95,24091.95,2,216,42.42518258,"Czech Republic, Moravia, Brno-Královo Pole (distr. Brno-m?sto): railway station","49°13'58""N","16°35'41""E",226,P. Šmarda,lh-10,V.f.,1.933015896,0.779583388,2.070388433,0.834007642,0.933732641,1.615347857,Šmarda et al. 2019,n,Šmarda et al. 2019
303325-2,Equisetum sylvaticum,L.,Equisetum sylvaticum,L.,Equisetum sylvaticum L.,23.11,11.55,22600.03,11300.01,11300.01,2,216,42.91253064,"Czech Republic, Bohemia, Vysoké nad Jizerou (distr. Semily): 1.09 km NW of the church in the town, Filipendula ulmaria and Rubus idaeus dominated wet meadow","50°41'23""N","15°23'20""E",643,P. Šmarda,lh-1,P.s.,2.708578277,0.091479822,2.88219082,0.745994372,0.939763689,0.122628033,Šmarda et al. 2019,n,Šmarda et al. 2019
20007435-1,Equisetum telmateia,Ehrh.,Equisetum telmateia,Ehrh.,Equisetum telmateia Ehrh.,21.29,10.65,20825.87,10412.94,10412.94,2,216,39.12435203,"Czech Republic, Moravia, Strání (distr. Uherské Hradišt?): 130 m N of the Žabka pond, hillside wetland","48°54'30""N","17°40'33""E",475,O. Knápek & E. Lajkepová,lh-1,H.a.,0.353545265,0.932686602,0.360049728,0.930265564,0.981934542,1.002602523,Šmarda et al. 2019,n,Šmarda et al. 2019
20007435-1,Equisetum telmateia,Ehrh.,Equisetum telmateia,Ehrh.,Equisetum telmateia Ehrh.,23.47,11.73,22951.49,11475.75,11475.75,2,216,41.60899073,"Czech Republic, Moravia, Strání (distr. Uherské Hradišt?): 130 m N of the Žabka pond, hillside wetland","48°54'26""N","17°40'33""E",456,O. Knápek,lh-6,E.a.,3.116101778,0.410435748,2.936705118,1.407647787,1.061087734,0.2915756,Šmarda et al. 2019,n,Šmarda et al. 2019
401317-1,Eragrostis minor,Host,Eragrostis minor,Host,Eragrostis minor Host,1.39,0.7,1361.11,680.55,340.28,4,40,45.90251587,"Czech Republic, Moravia, Brno-Bohunice (distr. Brno-m?sto): 1.31 km W of ?ervený kopec hill, bridge over the highway, fissures between the road and the pavement curb","49°10'41""N","16°33'49""E",280,P. Šmarda,lh-2,L.e.,0.542450956,0.158895464,0.802158017,1.92847804,0.676418763,1.837292943,Šmarda et al. 2019,n,Šmarda et al. 2019
401317-1,Eragrostis minor,Host,Eragrostis minor,Host,Eragrostis minor Host,1.4,0.7,1372.27,686.14,343.07,4,40,46.48019199,"Czech Republic, Moravia, Oslavany (distr. Brno-venkov): railway track, 50 m ESE of the main building of the railway station","49°07'08""N","16°20'48""E",219,O. Knápek,lh-1,L.e.,0.528516849,0.645579101,0.808739149,1.529697549,0.653567417,0.911877504,Šmarda et al. 2019,n,Šmarda et al. 2019
1180620-2,Eragrostis pilosa,(L.) P. Beauv.,Eragrostis pilosa,(L.) P. Beauv.,Eragrostis pilosa (L.) P. Beauv.,1.49,0.75,1461.73,730.87,365.43,4,40,44.62080318,"Czech Republic, Moravia, Veselí nad Moravou (distr. Hodonín): 0.5 km SE of the railway station, bus stop on Kollárova street, right fringe of the road to Kozojídky","48°56'46""N","17°23'16""E",185,P. D?evojan,lh-1,G.m.,0.50337344,0.284029365,0.71974841,1.821850717,0.69937416,0.155901558,Šmarda et al. 2019,n,Šmarda et al. 2019
711189-1,Eranthis hyemalis,(L.) Salisb.,Eranthis hyemalis,(L.) Salisb.,Eranthis hyemalis (L.) Salisb.,18.69,9.34,18274.91,9137.45,9137.45,2,16,39.54025817,"Botanical Garden of the Faculty of Science, Masaryk University, Brno, Czech Republic",,,,O. Knápek,lh-3,P.s.,2.616050884,0.443666667,2.330606359,3.871643394,1.123834572,4.180344428,Šmarda et al. 2019,n,Šmarda et al. 2019
332092-2,Erica carnea,L.,Erica carnea,L.,Erica carnea L.,1.19,0.59,1162.76,581.38,581.38,2,24,42.71697827,"Czech Republic, Bohemia, Sítiny (distr. Cheb): 1.6 km NW of the chapel in the village, top of the Vl?í h?bet ridge, serpentinite pine forest","50°02'15""N","12°44'43""E",830,V. Grulich,lh-1,L.e.,0.555678001,0.616254311,0.685264563,1.635768391,0.810895574,0.376736899,Šmarda et al. 2019,n,Šmarda et al. 2019
329737-1,Erica tetralix,L.,Erica tetralix,L.,Erica tetralix L.,0.86,0.43,839.14,419.57,419.57,2,24,41.95100666,"Czech Republic, Bohemia, Obora (distr. ?eská Lípa): 720 m ESE of the chapel in the village, E of the Mariánský rybník pond, fen","50°32'42""N","14°40'48""E",276,V. Grulich,lh-3,L.e.,0.418072154,1.859063391,0.494538673,1.74886129,0.845378081,1.063013632,Šmarda et al. 2019,n,Šmarda et al. 2019
93523-2,Erigeron acris,L.,Erigeron acris,L.,Erigeron acris L.,2.51,1.25,2452.41,1226.21,1226.21,2,18,39.96932333,"Czech Republic, Moravia, Šakvice (distr. B?eclav): railway station, 100 m ESE of the main building, along the S side of the railway","48°54'43""N","16°42'28""E",175,J. Danihelka,lh-1,B.p.,0.776350092,0.179566569,0.79368987,1.841209654,0.978152955,0.097526411,Šmarda et al. 2019,n,Šmarda et al. 2019
307335-1,Eriophorum angustifolium,Honck.,Eriophorum angustifolium,Honck.,Eriophorum angustifolium Honck.,0.89,0.45,875.24,437.62,437.62,2,58,37.7064141,"Czech Republic, Bohemia, Kaproun (distr. Jind?ich?v Hradec): 750 m NE of the chapel in the village, peat-bog along a forest fringe","49°04'53""N","15°11'25""E",670,V. Grulich,lh-5,L.e.,0.542434187,0.678793592,0.515815948,1.268175741,1.05160414,0.535251992,Šmarda et al. 2019,n,Šmarda et al. 2019
307375-1,Eriophorum latifolium,Hoppe,Eriophorum latifolium,Hoppe,Eriophorum latifolium Hoppe,0.95,0.48,932.2,466.1,466.1,2,58,37.35818643,"Czech Republic, Bohemia, Hluboká (distr. Havlí?k?v Brod): ?eka Nature Reserve, N of the village, fen meadow","49°40'00""N","15°51'11""E",550,P. Bureš,lh-1,L.e.,0.58765506,0.261212383,0.549384208,0.356711528,1.069661362,NA,Šmarda et al. 2019,n,Šmarda et al. 2019
307418-1,Eriophorum vaginatum,L.,Eriophorum vaginatum,L.,Eriophorum vaginatum L.,0.78,0.39,761.72,380.86,380.86,2,58,37.8659612,"Czech Republic, Bohemia, Kaproun (distr. Jind?ich?v Hradec): 750 m NE of the chapel in the village, peat-bog along a forest fringe","49°04'53""N","15°11'25""E",670,V. Grulich,lh-5,L.e.,0.468390545,1.087673447,0.448912903,1.686794293,1.043388466,0.644816888,Šmarda et al. 2019,n,Šmarda et al. 2019
372219-1,Erodium cicutarium,(L.) L'Hér.,Erodium cicutarium,(L.) L'Hér.,Erodium cicutarium (L.) L'Hér.,1.88,0.94,1835.1,917.55,458.77,4,40,43.04856929,"Czech Republic, Moravia, Brno-Slatina (distr. Brno-m?sto): 150 m ESE of Stránská skála hill, edge of a former limestone quarry","49°11'24""N","16°40'39""E",310,O. Knápek,lh-1,B.p.,0.492880603,1.242900982,0.593904424,0.426502693,0.829898857,2.914169131,Šmarda et al. 2019,n,Šmarda et al. 2019
283367-1,Erophila verna,(L.) DC.,Erophila verna,(L.) DC.,Erophila verna (L.) DC.,1.38,0.69,1348.9,674.45,337.23,4,32,39.33537378,"Czech Republic, Moravia, Mikul?ice (distr. Hodonín): area of the former Slavic settlement, 50 m S of the II. Church pavilion, along a pavement curb ","48°48'14""N","17°05'15""E",155,O. Knápek,lh-3,L.e.,0.770617998,1.026226179,0.79496365,1.34394656,0.969425926,0.897267643,Šmarda et al. 2019,n,Šmarda et al. 2019
841701-1,Eryngium campestre,L.,Eryngium campestre,L.,Eryngium campestre L.,2.99,1.49,2921.52,1460.76,730.38,4,28,36.49659655,"Czech Republic, Moravia, Kurd?jov (distr. B?eclav): 800 m W of the church in the village, along a dirt road in apricot orchard","48°57'26""N","16°45'12""E",316,P. Šmarda,lh-1,G.m.,1.539286282,0.364345555,1.43854079,0.777285869,1.070058322,0.485788064,Šmarda et al. 2019,n,Šmarda et al. 2019
841973-1,Eryngium planum,L.,Eryngium planum,L.,Eryngium planum L.,1.7,0.85,1664,832,832,2,16,37.9989026,"Prague Botanical Garden, Praha-Troja, Czech Republic",,,,P. Veselý & V. Rybka,lh-1,C.a.,1.929662586,0.20761743,2.080185592,1.861761191,0.927847705,1.820099719,Šmarda et al. 2019,n,Šmarda et al. 2019
307231-2,Erysimum cheiranthoides,L.,Erysimum cheiranthoides,L.,Erysimum cheiranthoides L.,0.39,0.2,386.16,193.08,193.08,2,16,38.86598897,"Czech Republic, Bohemia, Roprachtice (distr. Semily): W village periphery, rubble heap","50°39'48""N","15°24'47""E",645,P. Šmarda,lh-1,R.s.,0.425975006,1.344366674,0.395841343,1.901057511,1.076125609,0.707167809,Šmarda et al. 2019,n,Šmarda et al. 2019
